Station Code,Station Name,STATE,Temperature Min,Temperature Max,pH Min,pH Max,Conductivity (µmhos/cm) Min,Conductivity (µmhos/cm) Max,Year
2827,BORE WELL NEAR RAILWAY CROSSING AT DONGRI BUZURG.,MAHARASHTRA,20,24,7.5,7.92,496,840,2012
2828,"DUG WELLNEAR JILLA PARISHET PRIMARY SCHOOL, VISAPUR. VILLAGE- VISAPUR, TALUKA- BALLARPUR,DISTRICT- CHANDRAPUR.",MAHARASHTRA,16,20,7.66,7.8,790,1498,2012
2277,WELL AT VERNA INDI.ESTATE.(M/S CIPLA LIMITED),GOA,28,32,6.2,6.22,242.4,387,2012
2278,WELL AT SANCOALE INDL..ESTATE,GOA,27,32,6.25,6.38,153.7,250.2,2012
2279,"WELL AT ZUARI IND. LTD, ZUARI NAGAR",GOA,27,31,5.8,5.9,108.7,262.2,2012
2280,WELL AT KUDAI INDL. ESTATE(M/S CADILA HEALTHCARE LIMITED),GOA,26,32,5.77,5.86,147,241.1,2012
2281,WELL AT CORLIM INDL. ESTATE,GOA,25,32,6.1,6.53,45.5,55.1,2012
2282,WELL AT PILERNE INDL ESTATE (M/S UNICHEM ),GOA,28,33,5.9,6.5,199.8,312,2012
1415,"WELL OF LOOMJI, CHAUDHARY, NEAR NAYAGAON, PALI, (U/S 1KM. FROM PALI TOWN)",RAJASTHAN,28,28,7.65,8.37,2800,10400,2012
1416,WELL (U/S 1 KM FROM JODHPUR TOWN),RAJASTHAN,24,24,8.59,8.64,8400,15800,2012
1706,"RIICO PUMP HOUSE NEAR MONTO MOTORS, MIA, ALWAR",RAJASTHAN,30,30,7.62,7.65,1350,1410,2012
1707,"BORE WELL IN MODI ALKALIS & CHEMICALS, MIA, ALWAR",RAJASTHAN,32,32,7.78,7.78,1460,1460,2012
1708,"WELL KOTHI IN VILLAGE BAGAR RAJPUT, ALWAR",RAJASTHAN,29,29,7.51,7.73,1490,3100,2012
1709,"WELL AT VILLAGE SANTHLA VERY NEAR BHIWADI INDUSTRIAL AREA, BHIWADI",RAJASTHAN,30,31,7.21,8.06,2500,3300,2012
1710,"WELL AT VILLAGE ALUPUR, VERY NEAR BHIWADI INDUSTRIAL AREA, BHIWADI",RAJASTHAN,29,29,7.78,8.6,1740,2400,2012
1711,"WELL AT VILLAGE HARCHANDPUR, VERY NEAR, BHIWADI TO BHIWADI INDUSTRIAL AREA, BHIWADI",RAJASTHAN,28,28,7.61,8.25,1640,4300,2012
1712,"WELL AT VILLAGE BHIWADI , VERY NEAR, BHIWADI TO BHIWADI INDUSTRIAL AREA, BHIWADI",RAJASTHAN,30,31,7.82,8.57,1520,1900,2012
1713,"WELL AT VILLAGE GATTAL, NEAR, BHIWADI TO BHIWADI INDUSTRIAL AREA, BHIWADI",RAJASTHAN,29,30,7.27,8.2,1470,1520,2012
1715,HAND PUMP NEAR SECONDARY SCHOOL ABOUT 300mt. FROM KANSUA NALLAH KOTA,RAJASTHAN,25,27.5,8.38,8.59,1510,1860,2012
1720,"CHAUDHARY KA WELL VILLAGE PANIALA, KOTAPUTALI NEAR ASSOCIATED ALCOHOL BREVERIES LTD JAIPUR",RAJASTHAN,28,28,7.95,8.08,1050,1470,2012
1721,"PHED WELL NEAR RAILWAY LINE JHOTAWARA, JAIPUR",RAJASTHAN,30,31,7.92,8.03,510,870,2012
1722,"PHED WELL NEAR NEI, KHATIPURA",RAJASTHAN,28,30,7.29,7.43,1380,1510,2012
1723,HAND PUMP OF VIDHANI VILLAGE GONER ROAD JAIPUR,RAJASTHAN,29,31,7.44,7.87,3000,3100,2012
1724,"WELL OF GOOJARON KI TALAI, MOHANA ROAD SANGANER JAIPUR",RAJASTHAN,30,31,7.98,8.21,1250,1530,2012
1725,PUBLIC HAND PUMP BEFORE SANGANER PULIA,RAJASTHAN,28,31,7.37,7.5,660,1800,2012
2015,"PABUPURA ROAD NEAR CIVIL AIR PORT, JODHPUR (MANGILAL RATHOR)",RAJASTHAN,22,25,7.65,7.7,2900,3000,2012
2016,"VILLAGE VINAYAKIA, JODHPUR (HIRALAL KUMHAR)",RAJASTHAN,23,24,7.42,7.5,2000,2200,2012
2017,"VILLAGE VINAYAKIA, JODHPUR (BADRI KUMHAR)",RAJASTHAN,23,23,7.4,7.6,2400,2600,2012
2018,"VILLAGE VINAYAKIA, JODHPUR (HUKUM SINGH RATHORE)",RAJASTHAN,23,25,7.5,7.99,4300,4700,2012
2019,"NEAR UIT BRIDGE, UDAIPUR",RAJASTHAN,22,24,7.2,7.88,1710,2000,2012
2020,"NEW FATEHPURA, 200 FT.FROM PANCHWATI NALLAH, UDAIPUR",RAJASTHAN,22,24,7.1,8.41,2200,2400,2012
2021,"NEAR ARVIND GENERAL STORE, ALOO FACTORY, KACCHI BASTI, SARDARPURA, UDAIPUR",RAJASTHAN,20,24,7.37,7.84,1610,3100,2012
2022,"NEAR RANA PRATAP NAGAR, RAILWAY STATION, UDAIPUR",RAJASTHAN,22,24,7.21,7.64,2300,2400,2012
2023,"HOTEL ORIENT PLACE, SUBHAS NAGAR, UDAIPUR",RAJASTHAN,21,23,7.38,7.57,1900,2200,2012
2024,"IN SIDE SHIV TEMPLE NEAR AIR FORCE STATION AMER ROAD, JAIPUR",RAJASTHAN,28,30,7.18,7.41,1200,1400,2012
2025,"NEAR SHREE KALYANESHWAR MAHADEV TEMPLE, JAI SINGH PURA KHURD, JAIPUR",RAJASTHAN,28,29,7.05,7.58,2400,2500,2012
2026,"NEAR FOJI NAGAR, KACCHI BASTI, AMBABARI, JAIPUR",RAJASTHAN,28,29,7.33,7.78,790,1020,2012
2027,"NEAR ABN CENTRAL ACADEMY, SUSILPURA, SODALA, JAIPUR",RAJASTHAN,27,29,7.37,8.13,870,970,2012
2028,"NEAR SAMSHAN VISHWAKARMA NAGAR, MAHARANIFARM, JAIPUR",RAJASTHAN,27,29,7.57,7.9,1190,1220,2012
2029,"NEAR GANDHI BHWAN, AJMER",RAJASTHAN,22,22,7.54,8.11,660,710,2012
2030,"OPPOSITE PRIVATE BUS STAND, AJMER",RAJASTHAN,22,24,7.19,7.37,3600,4300,2012
2031,"NEAR 9 NO. PETROL PUMP, NEAR ADARSH NAGAR GATE, AJMER",RAJASTHAN,23,23,7.5,7.55,1180,1270,2012
2032,"NEAR KHANPURA TALAB, AJMER",RAJASTHAN,23,23,7.28,8,4900,5300,2012
2033,"OUTSIDE JLN HOSPITAL, AJMER",RAJASTHAN,22,24,7.5,7.7,1200,1220,2012
2957,"WELL/ HAND PUMPS IN THE RIICO INDUSTRIAL AREA, BANSWARA",RAJASTHAN,24,30,8.12,8.32,790,1010,2012
2958,"WELL OF SH. BHURA RAM, KHETRI NGAR, JHUNJHUNU",RAJASTHAN,26,34,7.3,7.3,4200,4200,2012
2959,"WELL OF SH. BRIJA RAM, KHETRI NAGAR, JHUNJHUNU",RAJASTHAN,27.3,34,7.36,7.41,4300,4400,2012
2960,"WELL INFRONT OF SINGHANA POLICE STATION, SINGHANA, JHUNJHUNU",RAJASTHAN,26.8,34,7.37,7.45,3600,4100,2012
2961,"WELL OF SH MNAGAL CHAND MEENA, MANPUR MACHERI, JAIPUR",RAJASTHAN,28,33,8.24,8.56,770,1800,2012
2962,"WELL OF SH MOOL CHAND RAIGER, MANPUR MACHERI, JAIPUR",RAJASTHAN,28,34,8.11,8.15,730,740,2012
2963,"WELL OF RIICO AT LEATHER COMPLEX, MANPUR MACHERI, JAIPUR",RAJASTHAN,29,32,7.9,8.24,530,640,2012
2964,"WELL AT INDIA PUBLIC SCHOOL, MANPUR MACHERI, JAIPUR",RAJASTHAN,28,32,7.85,8.1,500,950,2012
2965,"SHRI GIRDHARI SINGH CHOUDHARY NEAR BANDI RIVER BRIDGE, PALI BYE PASS ROAD, PALI",RAJASTHAN,22,26,7.67,8.26,10500,12800,2012
2966,"SHRI GIRDHARI SINGH RAJPUROHIT NEAR VILLAGE PUNAYATA, JODHPUR- SUMERPUR BYE PASS ROAD, PALI",RAJASTHAN,26,27,8.1,8.47,640,5000,2012
2967,"SH. POL SINGH PUROHIT, VILLAGE PUNAYATA, PALI",RAJASTHAN,24,28,7.99,8.24,5800,11900,2012
2968,"SH. BHANA RAM KALAL, DHARU NAGAR, NEAR MAIN MANDIA ROAD, OPP. VILLAGE MANDIA, PALI",RAJASTHAN,26,28,8.07,8.47,6400,9400,2012
2969,"M/S SPECIALTY SILICA LTD., MIA ALWAR AGRO FOOD PARK, ALWAR",RAJASTHAN,32,32,7.24,7.24,880,880,2012
2970,"RIICO TUBE WELL, RIA, BEHROR",RAJASTHAN,30,32,7.18,8.2,950,2100,2012
2971,"RIICO TUBE WELL, RIA, NEEMRANA",RAJASTHAN,31,32,7.27,7.42,1760,1780,2012
2972,"RIICO TUBE WELL, RIA, SOTANALA",RAJASTHAN,30,30,7.44,8.66,2400,2400,2012
2973,"RIICO TUBE WELL, RIA, SHAHJAHANPUR",RAJASTHAN,29,31,7.17,7.38,1560,5000,2012
2974,"VILLAGE AGYARA, TEHSIL- RAMGARH, ALWAR",RAJASTHAN,29,29,7.41,7.82,410,1310,2012
2975,"VILLAGE BAGER MEO, TEHSIL- RAMGARH, ALWAR",RAJASTHAN,28,29,7.23,7.35,1560,3500,2012
2976,"SUJAN GANGA, BHARATPUR",RAJASTHAN,26,26,7.74,7.74,5400,5400,2012
2977,"WELL OF RAM CHANDRA DEWRA, VILLAGE- SANGARIA, JODHPUR",RAJASTHAN,23.2,25,7.53,7.8,18000,18600,2012
2982,"WELL OF BIRMA RAM PATEL, SALAWAS, JODHPUR",RAJASTHAN,20,23.2,7.5,7.96,5500,8900,2012
2985,"WELL OF GIRDHARI RAM MEGHWAL, VILLAGE- NANDWAN, JODHPUR",RAJASTHAN,20.4,23.4,7.15,7.4,14200,14200,2012
2986,"TUBE WELL OF GIRDHARI LAL, BHITUJA",RAJASTHAN,24,33,7.63,7.7,8100,12100,2012
2987,"CWR OF PHED, BHITUJA",RAJASTHAN,24,33,7.25,7.54,7600,8700,2012
2988,"WELL OF PEMA RAM MALI, BHITUJA",RAJASTHAN,24,31,6.4,7.05,8400,10800,2012
2989,"WELL OF BABULAL UKKAD JI MALI, SAKARNA BERA, BALOTRA, , JODHPUR",RAJASTHAN,24,33,7.4,7.88,9400,17000,2012
2990,"WELL OF BHIKSINGH S/O AMAR SINGH PUROHIT, SAKARNA BERA, BALOTRA, JODHPUR",RAJASTHAN,24,33,7.12,7.75,8400,10500,2012
2991,"WELL OF BHAG JI LAXMAN RAM MALI, SAKARNA BERA, BALOTRA, JODHPUR",RAJASTHAN,24,32,7.53,7.78,9700,13600,2012
2993,"WELL OF CHOUTHA RAM PUSA PAM, LEFT SIDE OF BRIDGE LUNI, BALOTRA",RAJASTHAN,24,30,7.31,7.57,19000,24000,2012
2997,"TUBE WELL OF M/S P. PARIHAR IDUSTRIES, JASOL",RAJASTHAN,25,31,7.22,7.5,2000,2600,2012
3000,"BORE WELL SH. UMESH KUMAR S/O SH. HORIDWARI RAM 3A-16 UIT, BHUTIJA",RAJASTHAN,29,29,8.22,8.22,3200,3200,2012
3001,"BORE WELLSH. BHRAM JEET SERVICE STATION, BHIWADI",RAJASTHAN,28,29,7.28,8.16,1800,1820,2012
3002,"BORE WELL M/S R.C. PALACE HOTEL, BHIWADI",RAJASTHAN,28,29,7.84,8.49,910,950,2012
3003,"BORE WELL OFFICE OF RAJ. HOUSING BOARD, BHIWADI",RAJASTHAN,28,31,7.21,8.4,3300,3500,2012
3004,"BORE WELL OF M/S MODERN PUBLIC SCHOOL, BHIWADI",RAJASTHAN,30,30,8.26,8.68,1000,1030,2012
3006,"HAND PUMP NEAR NEVTA TIRAHA, NEVTA DAM, SANGANER, JAIPUR",RAJASTHAN,27,28,8.41,8.42,1500,1510,2012
2477,NEAR ARYA KANYA INTER COLLEGE. JALAUN,UTTAR PRADESH,16.1,25,7.42,8.64,1106,1570,2012
1736,GW QUALITY STATION SARDARNAGAR,UTTAR PRADESH,25,26,6.89,6.91,984,1164,2012
1737,GW QUALITY STATION CAPTANGANJ,UTTAR PRADESH,24,25,6.92,6.92,876,908,2012
1738,"SITE 1, INDUSTRIAL AREA NEAR M/S WOODWARM CHEMICAL LTD., UNNAO",UTTAR PRADESH,,,7.25,7.68,633.7,1345,2012
1739,"SITE 2, INDUSTRIAL AREA NEAR M/S AMIN SONS, UNNAO,U.P",UTTAR PRADESH,,,7.04,7.06,3093,3233,2012
1740,"AT ROADWAYS BUS STATION, UNNAO",UTTAR PRADESH,,,7.18,7.29,2570,2639,2012
1741,"MAGAWARA INDUSTRIAL AREA NEAR M/S JAMJAM TANNERS, UNNAO, U.P",UTTAR PRADESH,,,7.25,7.59,661.2,1375,2012
1742,CHINHAT INDL AREA IN LUCKNOW NEAR M/S INDIA PESTICIDES LUCKNOW,UTTAR PRADESH,,,7.54,8.08,501.1,1055,2012
1744,JAJMAU INDL AREA No. 6 KANPUR,UTTAR PRADESH,27,27,7.8,7.8,796.4,796.4,2012
1745,"PANKI INDUSTRIAL AREA NEAR INDUSTRY OF AMMONIA FERTIZER KANPUR, U.P",UTTAR PRADESH,27,27,6.94,6.94,548.2,548.2,2012
1746,"NAGAR PALIKA TUBE WELL, SULTANPUR, U.P",UTTAR PRADESH,22,23,7.79,7.81,819,901,2012
1747,INDIA MARKA HAND PUMP IN SAROWNI BLOCK AT RAIBAREILLY,UTTAR PRADESH,22,24,7.82,7.89,811,998,2012
1751,"TUBE WELL IN INDUSTRIAL AREA AT GAJRAULA,MORADABAD, U.P",UTTAR PRADESH,26.8,27,7.4,7.5,240,248,2012
1752,"SAHIBABAD INDUSTRIAL AREA, GHAZIABAD, U.P",UTTAR PRADESH,20,22,7,7.5,1363,1930,2012
1753,"MEERUT ROAD INDUSTRIAL AREA GHAZIABAD, U.P",UTTAR PRADESH,20,22,6.8,7,1137,1152,2012
1754,"HAPUR ROAD INDUSTRIAL AREAGHAZIABAD, U.P",UTTAR PRADESH,20.8,22,7.2,7.5,544,544,2012
1755,"PILKHUA INDUSTRIAL AREA GHAZIABAD, U.P",UTTAR PRADESH,20,22,7.3,7.5,810,884,2012
1756,"GOPIGANJ INDUSTRIAL AREA BHADOHI, VARANASI, U.P",UTTAR PRADESH,27.2,27.2,7.2,7.2,304,304,2012
1757,"MIRZAPUR INDUSTRIAL AREA, U.P",UTTAR PRADESH,26,27.2,6.57,6.62,984,1273,2012
1758,"GROUND AROUND STP DINAPUR,VARANASI, U.P",UTTAR PRADESH,27,27,7,7,308,308,2012
1759,"IFFCO, PHOOLPUR,ALLAHABAD, U.P",UTTAR PRADESH,26.5,27.5,6.64,7.14,800,995,2012
1760,"M/S KANORIA CHEMICAL SONBHADRA, U.P",UTTAR PRADESH,25.8,27.4,6.28,6.52,1028,1057,2012
1761,"TUBE WELL-SINGRAULI INDL AREA, U.P",UTTAR PRADESH,26,27.2,6.98,7,880,996,2012
2467,"CHANDPUR INDUSTRIAL AREA, LAHARTARA, VARANASI",UTTAR PRADESH,27.8,27.8,7.2,7.2,288,288,2012
2468,"BHADOHI INDUSTRIAL AREA, DEVELOPMENT AUTHORITY, SANT RAVIDAS NAGAR",UTTAR PRADESH,27.5,27.5,7.1,7.1,312,312,2012
2469,"AT INDUSTRIAL AREA. NAINI, ALLAHABAD",UTTAR PRADESH,26,27.5,6.62,7.06,991,1422,2012
2470,"AT INDUSTRIAL AREA, FATEHPUR",UTTAR PRADESH,26.5,27.5,7.13,7.3,1299,1360,2012
2471,"GORAKHPUR INDUSTRIAL DEVELOPMENT AUTHORITY AREA (GIDA), GORAKHPUR",UTTAR PRADESH,24,25,7.94,7.96,426,450,2012
2474,UNCHAHAAR (NEAR THERMAL POWER PLANT),UTTAR PRADESH,22,24,7.77,7.88,788,977,2012
2475,"INDL AREA, SULTANPUR ROAD",UTTAR PRADESH,22,24,8.01,8.11,761,799,2012
2478,"DEVA ROAD, INDUSTRIAL AREA, CHAINHAT, LKO NEAR UPTRON POLICE CHOWKI, LUCKNOW",UTTAR PRADESH,,,7.66,7.66,452.1,452.1,2012
2479,"NEAR M/S KUMAR INTER NATIONAL LAKDI FAZALPUR, DELHI RD, MORADABAD",UTTAR PRADESH,24,26.5,7.2,7.6,224,226,2012
1748,"HANDPUMP IN VILLAGE DAMAUDA AT KASHIPUR NEAR M/S INDIA GLYCOLES LTD., U.P",UTTAR PRADESH,22,24,7.21,7.29,360,390,2012
1766,"MINE PIT WATER ASSANSOL, WEST BENGAL",WEST BENGAL,29,30.5,7.8,7.94,723,737,2012
1767,"DURGAPUR TOWN,NEAR IISCO, BURDWAN, WEST BENGAL",WEST BENGAL,29.5,33,7,8.04,898,1015,2012
1768,"DURGAPUR TOWN, BURDWAN, WEST BENGAL",WEST BENGAL,29,34,6.6,6.6,783,1590,2012
1769,"INSIDE HINDUSTAN LIVER FACTORY, HALDIA, WEST BENGAL",WEST BENGAL,32,32,7.88,7.97,1395,1513,2012
1770,"NEAR IOC REFINERY HALDIA, WEST BENGAL",WEST BENGAL,30,32,7.78,7.95,2050,2130,2012
1771,"KALYANI INDUSTRIAL AREA, NADIA, WEST BENGAL",WEST BENGAL,28,28,7.1,7.6,531,740,2012
1772,"BARSAT MUNICIPALITY NORTH 24-P, WEST BENGAL",WEST BENGAL,28,28,7,7.4,922,1061,2012
1773,"TANGRA, CALCUTTA ,WEST BENGAL",WEST BENGAL,31,32,7.57,7.7,1637,2070,2012
1774,"TOPSIA CALCUTTA, WEST BENGAL",WEST BENGAL,27,32,7.72,7.81,1676,1994,2012
1775,"DHAPA CALCUTTA, WEST BENGAL",WEST BENGAL,28,29,7.42,8.39,1693,1730,2012
1776,"GARIA CALCUTTA, WEST BENGAL",WEST BENGAL,30,32,7.9,8.48,1147,1200,2012
1777,"BEHALA CALCUTTA, WEST BENGAL",WEST BENGAL,26,29,7.49,8.17,867,877,2012
1778,"DOMJUR HOWRAH, WEST BENGAL",WEST BENGAL,25,27,7.44,7.51,1091,1092,2012
1779,"DANKUNI (NEAR COAL COMPLEX), WEST BENGAL",WEST BENGAL,28,29,6.67,7.37,937,948,2012
1813,"RISHRA, WEST BENGAL",WEST BENGAL,27.5,30,6.55,7.02,893,913,2012
1931,COSSIPORE - NORTH KOLKATA,WEST BENGAL,27,28,7.12,7.36,2220,2360,2012
1932,CENTRAL KOLKATA,WEST BENGAL,27,28,7.19,8.35,908,1053,2012
1933,"NEAR GALVANISATION UNIT, HOWRAH",WEST BENGAL,26,27,7.18,7.69,1327,1432,2012
1934,CENTRAL HOWRAH-RESIDENTAIL AREA,WEST BENGAL,25,26,7.16,8.35,2260,2370,2012
1935,INSIDE KOLKATA LEATHER COMPLEX,WEST BENGAL,25,28,7.49,8.15,1410,1470,2012
1936,RESIDENTIAL AREA - SONARPUR,WEST BENGAL,27,30,8.1,8.52,729,1589,2012
1937,RAJARHAT - NEW TOWNSHIP,WEST BENGAL,26,31,7.06,7.95,1870,1878,2012
1938,BSIRHAT MUNICIPALITY,WEST BENGAL,28,31,8.1,8.3,2090,2190,2012
1939,BARRAKPORE MUNICIPALITY,WEST BENGAL,28,28,7.5,7.8,365,387,2012
1940,NEAR THE PHOSPHATE COMPANY-RISHRA,WEST BENGAL,29,30,6.73,7.49,596,624,2012
1941,"NEAR FLY ASH DUMPING SITE-KUNTIGHAT, BANDEL",WEST BENGAL,27,28,6.74,7.36,379,397,2012
1942,NEAR EXIDE INDUSTRIES-HALDIA,WEST BENGAL,31,32,7.41,7.97,7370,9830,2012
1943,"INSIDE TATA METALIKS, KHARAGPUR",WEST BENGAL,28.5,30,7.48,7.74,627,635,2012
1944,KHARAGPUR INDUSTRIAL AREA,WEST BENGAL,28,30,6.06,7.15,123.3,123.3,2012
1945,ENGLISH BAZAR- MALDAH,WEST BENGAL,26,26,7.1,7.4,602,645,2012
2510,GEOKHALI BUNGLOW MIDNAPUR-EAST,WEST BENGAL,28,28,8.02,8.53,1008,1012,2012
2515,"SDO OFFICE, RANAGHAT",WEST BENGAL,26,30,7.1,7.5,608,625,2012
2516,"SDO OFFICE, KRISHNANAGAR",WEST BENGAL,26,28,7.2,7.8,628,784,2012
2526,FULBARI BARRAGE,WEST BENGAL,22,27,6.51,6.51,170,170,2012
2528,GROUND WATER POINT INSIDE BURDWAN UNIVERSITY,WEST BENGAL,27,27.5,6.5,6.67,343,702,2012
2529,GROUND WATER POINT NEAR BURDWAN STATION,WEST BENGAL,28,28,6.58,6.6,458,459,2012
2530,HOT SPRING AT BAKRESHWAR,WEST BENGAL,64.5,65.5,9.3,9.34,564,577,2012
2533,SURI TOWN NEAR BUS STAND,WEST BENGAL,23,27,6.8,6.84,745,764,2012
2535,VISVA BHARATI,WEST BENGAL,31.5,33.5,6.6,7.4,453,484,2012
2536,NALHATI RAILWAY STATION OF BIRBHUM,WEST BENGAL,26.5,28.5,6.5,7.21,1064,1089,2012
2537,BOLPUR NEAR RAILWAY STATION,WEST BENGAL,23.5,31.5,5.8,6,311,323,2012
2538,MOREGRAM CROSSING,WEST BENGAL,24.5,28.5,6.7,6.79,273,293,2012
2540,SATI GHAT AT BANKURA TOWN,WEST BENGAL,23,29.5,7.1,7.94,657,1902,2012
2542,DWARIKA AT BISHNUPUR TOWN,WEST BENGAL,26.5,28,6.8,6.94,513,726,2012
2543,SDO OFFICE AT BISHNUPUR TOWN,WEST BENGAL,28.5,29,6.2,6.64,126,220,2012
2545,GROUND WATER POINT AT PURULIA RK MISSION,WEST BENGAL,26.5,29.5,6.72,7.2,1087,1410,2012
2546,ULUBERIACOLLEGE AT HOWRAH,WEST BENGAL,25,28,7.47,7.49,940,1021,2012
2547,"AMTOLA ON DIAMOND HARBOUR ROAD, 24 PARGANAS (S)",WEST BENGAL,25,27,7.86,8.08,249,10040,2012
2548,"HIDCO OFFICE, RAJARHAT",WEST BENGAL,27.5,30,7.76,8.11,1377,1385,2012
