Station Code,Station Name,STATE,Temperature Min,Temperature Max,pH Min,pH Max,Conductivity (µmhos/cm) Min,Conductivity (µmhos/cm) Max,Year
2827,"Bore well Near Railway crossing at Dongri Buzurg. Village- Dongri-Buzurg, Taluka- Tumsar,District- Bandara.",Maharashtra,22,22,7.8,7.8,892,892,2013
1985,"Dug well at 5 -Star Industrial estate, Village-Kashimira Taluka- Mira-Bhayander District-Thane",Maharashtra,22,22,7.9,7.9,1517,1517,2013
1994,"Dug well at TPS-Durgapur Village-Durgapur , Taluka- Chandrapur, District- Chandrapur",Maharashtra,22,22,8.1,8.1,810,810,2013
1995,"Gram Panchayath Dug well , Near Balaji Gajbhiye CHouse, Village-Khaperkheda ( Ward No.4) , Taluka- Saoner, District- Nagpur",Maharashtra,22,22,8.2,8.2,810,810,2013
1996,"Gram Panchayath Dug well , Near Jagadamba G M S Mandir Sahakari Sanstha Village-Koradi, Taluka- Kamptee, District- Nagpur",Maharashtra,27,27,7.9,7.9,1094,1094,2013
1998,"Gram Panchayat Dug well near Gram Panchayat Office. Village-Brahmni, Taluka- Kalmeshwar, District- Nagpur",Maharashtra,22,22,7.7,7.7,1502,1502,2013
2000,"Dug well near Sarode Kirana Store. Village-Bhandewadi, Taluka- Nagpur, District- Nagpur.",Maharashtra,27,27,7.6,7.6,1016,1016,2013
2003,"Dug well at Plot No- 4, Street No. 49-C, at Nehru Bal Udyan Azad Maidan, owned by Yavatmal M.C. Village- Nehru Bal Udyan Azad Maidan, Taluka- Yavatmal, District- Yavatmal.",Maharashtra,20,20,8.8,8.8,1310,1310,2013
2204,"Dug well at Gunjalwadi, Sangamner near Primary Health Care Center. Village- Gunjalwadi, Taluka- Sangamner, District- Ahmadnagar.",Maharashtra,26,26,8.1,8.1,614,614,2013
2819,"Dug well owned by Shri Deshmukh. Village- Malegaon, Taluka- Baramati, District- Pune.",Maharashtra,28,28,8.2,8.2,2515,2515,2013
2826,"Dug well near Railway station, Cotton Market. Village- Wardha city, Taluka- Wardha,District- Wardha.",Maharashtra,22,22,8.2,8.2,898,898,2013
2828,"Dug wellnear Jilla Parishet Primary school, Visapur. Village- Visapur, Taluka- Ballarpur,District- Chandrapur.",Maharashtra,22,22,8.2,8.2,498,498,2013
2203,"Hand Pump in the premises of Zilla Parishad Primary School. Village- Bhugaon,Taluka- Wardha, District- Wardha.",Maharashtra,23,23,8.2,8.2,692,692,2013
1989,"Bore well at MWML site, Village-Karawla, Taloja Taluka- Panvel District- Raigad",Maharashtra,28,28,8.4,8.4,233,233,2013
2820,"Dug well owned by Shri Shivaji Baban Darekar Village- Sanaswadi, Taluka- Shirur, District- Pune.",Maharashtra,22,24,8.7,8.9,615,1022,2013
2277,WELL AT VERNA INDI.ESTATE.(M/S CIPLA LIMITED),Goa,32,33,6.7,7.2,222,440,2013
2278,WELL AT SANCOALE INDL.ESTATE,Goa,29,33,6.4,6.8,109,248,2013
2279,"WELL AT ZUARI INDUSTRIES LTD, ZUARI NAGAR",Goa,32,33,6.6,6.8,257,268,2013
2280,WELL AT KUDAI INDL. ESTATE(M/S CADILA HEALTHCARE LIMITED),Goa,30,32,5.1,5.9,206,239,2013
2281,WELL AT CORLIM INDL. ESTATE,Goa,30,32,5.4,5.7,40,93,2013
2282,WELL AT PILERNE INDUSTRIAL ESTATE(M/S UNICHEM ),Goa,33,33,6.2,6.9,173,266,2013
3193,BORE WELL AT CUNCOLIM INDUSTRIAL ESTATE,Goa,31,36,6.2,6.8,288,570,2013
3194,BORE WELL AT BETHORA INDUSTRIAL ESTATE,Goa,,,,,159,973,2013
3195,BORE WELL AT MADKAIM INDUSTRIAL ESTATE,Goa,31,32,5.2,6,60,135,2013
6,"WELL AT BARODA, GUJARAT",Gujarat,,,,,250,250,2013
1948,BHAVNAGAR,Gujarat,28,28,7.3,7.3,72683,72683,2013
1949,AMRELI,Gujarat,28,28,7.7,7.7,57523,57523,2013
1950,JUNAGADH,Gujarat,29,30,7.5,7.6,41040,87790,2013
1951,RAJKOT,Gujarat,27,27,8,8,48000,48000,2013
1952,SURENDRANAGAR,Gujarat,28,28,8.4,8.4,309,309,2013
1953,JAMNAGAR,Gujarat,30,30,8,8,377,377,2013
1954,BHUJ,Gujarat,26,29,7.6,7.7,286,312,2013
1955,PALANPUR,Gujarat,32,32,7.6,7.6,1230,1230,2013
1956,MEHSANA,Gujarat,26,32,7.5,8.5,295,977,2013
1957,SIDDHPUR (DIST. PATAN),Gujarat,30,30,7.7,7.7,394,394,2013
1958,HIMATNAGAR,Gujarat,26,26,7.8,7.8,424,424,2013
1959,NADIAD,Gujarat,27,27,8.1,8.1,387,387,2013
1960,DAHOD,Gujarat,30,30,7.8,7.8,444,444,2013
1961,GODHARA,Gujarat,27,27,8.1,8.1,343,343,2013
1962,VADODARA (INDUSTRIAL- NANDESAR),Gujarat,27,31,7.2,8.2,239,239,2013
1963,ANKLESHWAR (INDUSTRIAL AREA),Gujarat,28,29,7.5,8.1,270,305,2013
1964,PANDESARA (INDUSTRIAL) SURAT,Gujarat,28,28,7,7,282,282,2013
1965,"MORA - HAJIRA (INDUSTRIAL), HAJIRA",Gujarat,26,26,7.5,7.5,482,482,2013
1966,"GABHENI VILLAGE, SURAT (INDUSTRIAL)",Gujarat,,,,,303,303,2013
1967,"ATUL VILLAGE, G.W. (VALSAD)",Gujarat,,,,,363,363,2013
1968,"VAPI INDUSTRIAL AREA IN D/S, VAPI",Gujarat,,,,,295,295,2013
1969,"SARIGAM VILLAGE (D/S OFINDUSTRIAL AREA), VAPI",Gujarat,,,,,304,330,2013
1970,"BOREWELL D/S TSDF SITE, GIDC INDL AREA, VAPI",Gujarat,,,,,244,576,2013
2083,BORE WELL OF CHHATRAL GIDC,Gujarat,,,,,,,2013
1415,"WELL OF LOOMJI, CHAUDHARY, NEAR NAYAGAON, PALI, (U/S 1 KM. FROM PALI TOWN), RAJASTHAN",Rajasthan,25,25,7.7,8.9,4800,6800,2013
1416,"WELL OF BHOPAL SINGH, 24 KM. FROM PALI TOWN, RAJASTHAN",Rajasthan,26,26,8.4,9.1,7700,15400,2013
1706,"RIICO PUMP HOUSE NEAR MONTO MOTORS, MIA, ALWAR, RAJASTHAN",Rajasthan,27,29,8,8.4,910,1140,2013
1708,"WELL KOTHI IN VILLAGE BAGAR RAJPUT, ALWAR, RAJASTHAN",Rajasthan,26,29,7.7,8,1300,2300,2013
1709,"WELL AT VILLAGE SANTHLA VERY NEAR BHIWADI INDUSTRIAL AREA, BHIWADI, RAJASTHAN",Rajasthan,27,28,7.4,8.1,3000,3200,2013
1710,"WELL AT VILLAGE ALUPUR, VERY NEAR BHIWADI INDUSTRIAL AREA, BHIWADI, RAJASTHAN",Rajasthan,26,27,7.6,8.2,1640,2600,2013
1711,"WELL AT VILLAGE HARCHANDPUR, VERY NEAR, BHIWADI TO BHIWADI INDUSTRIAL AREA, BHIWADI, RAJASTHAN",Rajasthan,24,27,7.4,8.1,3500,3900,2013
1712,"WELL AT VILLAGE BHIWADI , VERY NEAR, BHIWADI TO BHIWADI INDUSTRIAL AREA, BHIWADI, RAJASTHAN",Rajasthan,26,28,7.8,7.8,1850,2400,2013
1713,"WELL AT VILLAGE GATTAL, NEAR, BHIWADI TO BHIWADI INDUSTRIAL AREA, BHIWADI, RAJASTHAN",Rajasthan,27,28,7.8,7.9,1390,1470,2013
1715,"HAND PUMP NEAR SECONDARY SCHOOL ABOUT 300MT. FROM KANSUA NALLAH KOTA, RAJASTHAN",Rajasthan,29,30,7.6,8.2,1330,1360,2013
1720,"CHAUDHARY KA WELL VILLAGE PANIALA, KOTAPUTALI NEAR ASSOCIATED ALCOHOL BREVERIES LTD JAIPUR, RAJASTH",Rajasthan,22,27,7.9,8.3,1220,1370,2013
1721,"PHED WELL NEAR RAILWAY LINE JHOTAWARA, JAIPUR, RAJASTHAN",Rajasthan,28,28,8,8.2,410,560,2013
1723,"HAND PUMP OF VIDHANI VILLAGE GONER ROAD JAIPUR, RAJASTHAN",Rajasthan,25,27,8,8,3200,3400,2013
1724,"WELL OF GOOJARON KI TALAI, MOHANA ROAD SANGANER JAIPUR, RAJASTHAN",Rajasthan,26,26,8.2,8.3,1310,1420,2013
1725,"PUBLIC HAND PUMP BEFORE SANGANER PULIA, RAJASTHAN",Rajasthan,26,26,6.9,7.5,890,1640,2013
2015,"PABUPURA ROAD NEAR CIVIL AIR PORT, JODHPUR (MANGILAL RATHOR)",Rajasthan,24,24,7.8,8.3,3400,3700,2013
2016,"VILLAGE VINAYAKIA, JODHPUR (HIRALAL KUMHAR)",Rajasthan,22,24,7.3,7.6,2400,2500,2013
2017,"VILLAGE VINAYAKIA, JODHPUR (BADRI KUMHAR)",Rajasthan,23,23,7.8,7.8,2300,2400,2013
2018,"VILLAGE VINAYAKIA, JODHPUR (HUKUM SINGH RATHORE)",Rajasthan,24,26,7.4,7.9,3900,4000,2013
2019,"NEAR UIT BRIDGE, UDAIPUR",Rajasthan,24,24,7.2,7.2,700,810,2013
2020,"NEW FATEHPURA, 200 FT.FROM PANCHWATI NALLAH, UDAIPUR",Rajasthan,24,24,7.1,8.8,1950,2200,2013
2021,"NEAR ARVIND GENERAL STORE, ALOO FACTORY, KACCHI BASTI, SARDARPURA, UDAIPUR",Rajasthan,24,24,7,7.1,1650,2000,2013
2022,"NEAR RANA PRATAP NAGAR, RAILWAY STATION, UDAIPUR",Rajasthan,23,24,7,7,1800,1910,2013
2023,"HOTEL ORIENT PLACE, SUBHAS NAGAR, UDAIPUR",Rajasthan,24,24,6.9,7,1880,2100,2013
2024,"IN SIDE SHIV TEMPLE NEAR AIR FORCE STATION AMER ROAD, JAIPUR",Rajasthan,25,28,7.2,7.6,1270,1730,2013
2025,"NEAR SHREE KALYANESHWAR MAHADEV TEMPLE, JAI SINGH PURA KHURD, JAIPUR.",Rajasthan,25,27,7.2,7.6,2200,2300,2013
2026,"NEAR FOJI NAGAR, KACCHI BASTI, AMBABARI, JAIPUR.",Rajasthan,25,27,7.1,7.6,1010,1020,2013
2027,"NEAR ABN CENTRAL ACADEMY, SUSILPURA, SODALA, JAIPUR.",Rajasthan,26,26,7.8,8.2,1200,1220,2013
2028,"NEAR SAMSHAN VISHWAKARMA NAGAR, MAHARANIFARM, JAIPUR",Rajasthan,26,26,7.4,7.6,1270,1350,2013
2029,"NEAR GANDHI BHWAN, AJMER",Rajasthan,17,23,8.2,8.2,870,880,2013
2030,"OPPOSITE PRIVATE BUS STAND, AJMER",Rajasthan,17,21,7.6,8,4000,4100,2013
2031,"NEAR 9 NO. PETROL PUMP, NEAR ADARSH NAGAR GATE, AJMER",Rajasthan,16,23,8.2,8.4,1210,1400,2013
2032,"NEAR KHANPURA TALAB, AJMER",Rajasthan,16,21,8,8.1,4600,5000,2013
2033,"OUTSIDE JLN HOSPITAL, AJMER",Rajasthan,17,22,7.8,8.3,2000,2100,2013
2957,"WELL/ HAND PUMPS IN THE RIICO INDUSTRIAL AREA, BANSWARA, RAJASTHAN",Rajasthan,29,36,7.5,8.1,750,920,2013
2958,"WELL OF SH. BHURA RAM, KHETRI NGAR, JHUNJHUNU, RAJASTHAN",Rajasthan,26,30,7.7,8,4100,4200,2013
2959,"WELL OF SH. BRIJA RAM, KHETRI NAGAR, JHUNJHUNU, RAJASTHAN",Rajasthan,26,31,7.7,7.9,4200,4200,2013
2960,"WELL INFRONT OF SINGHANA POLICE STATION, SINGHANA, JHUNJHUNU, RAJASTHAN",Rajasthan,27,31,7.6,7.6,3100,3800,2013
2961,"WELL OF SH MNAGAL CHAND MEENA, MANPUR MACHERI, JAIPUR, RAJASTHAN",Rajasthan,23,26,7.9,8.5,600,720,2013
2962,"WELL OF SH MOOL CHAND RAIGER, MANPUR MACHERI, JAIPUR, RAJASTHAN",Rajasthan,23,26,7.7,8.4,69,690,2013
2963,"WELL OF RIICO AT LEATHER COMPLEX, MANPUR MACHERI, JAIPUR, RAJASTHAN",Rajasthan,25,25,7.8,8.2,550,580,2013
2964,"WELL AT INDIA PUBLIC SCHOOL, MANPUR MACHERI, JAIPUR, RAJASTHAN",Rajasthan,20,27,7.5,8.5,970,1060,2013
2965,"SHRI GIRDHARI SINGH CHOUDHARY NEAR BANDI RIVER BRIDGE, PALI BYE PASS ROAD, PALI, RAJASTHAN",Rajasthan,24,26,7.8,8.2,195,7100,2013
2966,"SHRI GIRDHARI SINGH RAJPUROHIT NEAR VILLAGE PUNAYATA, JODHPUR- SUMERPUR BYE PASS ROAD, PALI, RAJASTHAN",Rajasthan,24,25,8.3,8.7,2100,10900,2013
2967,"SH. POL SINGH PUROHIT, VILLAGE PUNAYATA, PALI, RAJASTHAN",Rajasthan,24,24,7.8,8.7,2000,10400,2013
2968,"SH. BHANA RAM KALAL, DHARU NAGAR, NEAR MAIN MANDIA ROAD, OPP. VILLAGE MANDIA, PALI, RAJASTHAN",Rajasthan,23,24,8.1,8.6,10900,13700,2013
2969,"M/S SPECIALTY SILICA LTD., MIA ALWAR AGRO FOOD PARK, ALWAR, RAJASTHAN",Rajasthan,28,28,7,7.5,870,1330,2013
2970,"RIICO TUBE WELL, RIA, BEHROR, RAJASTHAN",Rajasthan,27,28,7.5,8.2,1450,1900,2013
2971,"RIICO TUBE WELL, RIA, NEEMRANA, RAJASTHAN",Rajasthan,28,28,7.6,8,1900,2000,2013
2972,"RIICO TUBE WELL, RIA, SOTANALA, RAJASTHAN",Rajasthan,26,28,7.6,8.4,2000,2500,2013
2973,"RIICO TUBE WELL, RIA, SHAHJAHANPUR, RAJASTHAN",Rajasthan,27,27,7.8,8.3,1630,1700,2013
2974,"VILLAGE AGYARA, TEHSIL- RAMGARH, ALWAR, RAJASTHAN",Rajasthan,25,28,7.7,8.2,1460,3700,2013
2975,"VILLAGE BAGER MEO, TEHSIL- RAMGARH, ALWAR, RAJASTHAN",Rajasthan,27,28,7.4,8.2,1500,3900,2013
2976,"SUJAN GANGA, BHARATPUR, RAJASTHAN",Rajasthan,24,28,7.4,8.1,6500,6800,2013
2977,"WELL OF RAM CHANDRA DEWRA, VILLAGE- SANGARIA, JODHPUR, RAJASTHAN",Rajasthan,22,24,7.7,8,20000,23000,2013
2982,"WELL OF BIRMA RAM PATEL, SALAWAS, JODHPUR, RAJASTHAN",Rajasthan,22,22,7.5,8,1210,1360,2013
2985,"WELL OF GIRDHARI RAM MEGHWAL, VILLAGE- NANDWAN, JODHPUR, RAJASTHAN",Rajasthan,22,23,7.1,7.6,13300,14800,2013
2986,"TUBE WELL OF GIRDHARI LAL, BHITUJA, RAJASTHAN",Rajasthan,24,26,7.3,8.3,7600,13400,2013
2987,"CWR OF PHED, BHITUJA, RAJASTHAN",Rajasthan,24,24,7.4,8,7900,11600,2013
2988,"WELL OF PEMA RAM MALI, BHITUJA, RAJASTHAN",Rajasthan,24,26,7.3,8,7800,11000,2013
2989,"WELL OF BABULAL UKKAD JI MALI, SAKARNA BERA, BALOTRA, , JODHPUR, RAJASTHAN",Rajasthan,26,27,7.2,8.2,19000,22000,2013
2990,"WELL OF BHIKSINGH S/O AMAR SINGH PUROHIT, SAKARNA BERA, BALOTRA, JODHPUR, RAJASTHAN",Rajasthan,26,26,7.3,7.9,9500,20000,2013
2991,"WELL OF BHAG JI LAXMAN RAM MALI, SAKARNA BERA, BALOTRA, JODHPUR, RAJASTHAN",Rajasthan,26,26,7.5,8,10200,10200,2013
2993,"WELL OF CHOUTHA RAM PUSA PAM, LEFT SIDE OF BRIDGE LUNI, BALOTRA, RAJASTHAN",Rajasthan,24,24,7.3,7.8,8100,22000,2013
2999,"BORE WELL SH. PREM CHAND, VILLAGE PHALSHA MODE RIA CHOPNADI, RAJASTHAN",Rajasthan,25,26,7.9,7.9,1210,1660,2013
3000,"BORE WELL SH. UMESH KUMAR S/O SH. HORIDWARI RAM 3A-16 UIT, BHUTIJA, RAJASTHAN",Rajasthan,25,27,7.3,7.9,3400,3600,2013
3001,"BORE WELL SH. BHRAM JEET SERVICE STATION, BHIWADI, RAJASTHAN",Rajasthan,27,27,7.6,8,1780,1800,2013
3002,"BORE WELL M/S R.C. PALACE HOTEL, BHIWADI, RAJASTHAN",Rajasthan,25,26,7.9,8.3,850,860,2013
3003,"BORE WELL OFFICE OF RAJ. HOUSING BOARD, BHIWADI, RAJASTHAN",Rajasthan,26,27,7.6,8.1,2700,3000,2013
3004,"BORE WELL OF M/S MODERN PUBLIC SCHOOL, BHIWADI, RAJASTHAN",Rajasthan,26,28,7.7,8.4,1000,1700,2013
3006,"HAND PUMP NEAR NEVTA TIRAHA, NEVTA DAM, SANGANER, JAIPUR, RAJASTHAN",Rajasthan,20,26,8,8.4,2000,2100,2013
1736,"GROUND WATER QUALITY STATION SARDARNAGAR, U.P",Uttar Pradesh,24,24,6.9,7,964,1164,2013
1737,"GROUND WATER QUALITY STATION CAPTANGANJ, U.P",Uttar Pradesh,24,25,7,7,804,844,2013
1738,"SITE 1, INDUSTRIAL AREA NEAR M/S WOODWARM CHEMICAL LTD., UNNAO, U.P",Uttar Pradesh,28,28,7.4,7.4,835,835,2013
1739,"SITE 2, INDUSTRIAL AREA NEAR M/S AMIN SONS, UNNAO, U.P",Uttar Pradesh,28,28,6.8,6.8,4810,4810,2013
1740,"AT ROADWAYS BUS STATION, UNNAO, U.P",Uttar Pradesh,28,28,6.9,6.9,2545,2545,2013
1741,"MAGAWARA INDUSTRIAL AREA NEAR M/S JAMJAM TANNERS, UNNAO, U.P",Uttar Pradesh,28,28,7.3,7.3,1074,1074,2013
1742,"CHINHAT INDUSTRIAL AREA IN LUCKNOW NEAR M/S INDIA PESTICIDES LUCKNOW, U.P",Uttar Pradesh,21,29,7.1,7.3,618,634,2013
1743,"AISHBAGH INDUSTRIAL AREA AT LUCKNOW NEAR M/S EVEREADY INDUSTRIES LTD. LUCKNOW, U.P",Uttar Pradesh,29,29,6.8,7,1206,1406,2013
1746,"NAGAR PALIKA TUBE WELL, SULTANPUR, U.P",Uttar Pradesh,20,23,7.5,7.8,,,2013
1747,"INDIA MARKA HAND PUMP IN SAROWNI BLOCK AT RAIBAREILLY, U.P",Uttar Pradesh,21,22,7.8,7.8,689,871,2013
1749,"TUBE WELL AT MEERUT CITY, U.P",Uttar Pradesh,24,24,3.6,7.5,604,841,2013
1750,"TUBE WELL AT BAGPAT CITY, U.P",Uttar Pradesh,23,25,7.3,7.8,500,660,2013
1751,"TUBE WELL IN INDUSTRIAL AREA AT GAJRAULA, MORADABAD, U.P",Uttar Pradesh,24,24,7.2,7.4,800,890,2013
1752,"SAHIBABAD INDUSTRIAL AREA, GHAZIABAD, U.P",Uttar Pradesh,21,23,7.1,7.4,246,250,2013
1753,"MEERUT ROAD INDUSTRIAL AREA GHAZIABAD, U.P",Uttar Pradesh,21,23,7.2,7.3,1190,3380,2013
1754,"HAPUR ROAD INDUSTRIAL AREAGHAZIABAD, U.P",Uttar Pradesh,20,22,7.2,7.5,1700,1730,2013
1755,"PILKHUA INDUSTRIAL AREA GHAZIABAD, U.P",Uttar Pradesh,20,23,7.5,7.5,980,1090,2013
1757,"MIRZAPUR INDUSTRIAL AREA, U.P",Uttar Pradesh,23,26,7.5,7.6,1210,1320,2013
1759,"IFFCO, PHOOLPUR, ALLAHABAD, U.P",Uttar Pradesh,24,26,6.9,7,1292,1298,2013
1760,"M/S KANORIA CHEMICAL SONBHADRA, U.P",Uttar Pradesh,23,27,6.5,6.8,1150,1285,2013
1761,"TUBE WELL IN SINGRAULI INDUSTRIAL AREA, U.P",Uttar Pradesh,24,26,7.5,7.6,1216,1236,2013
2469,"AT INDUSTRIAL AREA. NAINI, ALLAHABAD",Uttar Pradesh,24,27,7.4,7.7,1195,1198,2013
2470,"AT INDUSTRIAL AREA, FATEHPUR",Uttar Pradesh,23,26,7.2,7.5,1385,1386,2013
2471,"GORAKHPUR INDUSTRIAL DEVELOPMENT AUTHORITY AREA (GIDA), GORAKHPUR",Uttar Pradesh,23,24,7.7,7.9,424,476,2013
2472,"VILLAGE DAURALA, MEERUT",Uttar Pradesh,22,26,7.4,7.5,530,1100,2013
2473,"KHEKRA, BAGHPAT",Uttar Pradesh,24,26,7.3,7.6,900,1100,2013
2477,NEAR ARYA KANYA INTER COLLEGE. JALAUN,Uttar Pradesh,21,38,7,8.2,950,1200,2013
2478,"DEVA ROAD, INDUSTRIAL AREA, CHAINHAT, LKO NEAR UPTRON POLICE CHOWKI, LUCKNOW",Uttar Pradesh,21,29,7.1,7.1,569,585,2013
2479,"NEAR M/S KUMAR INTER NATIONAL LAKDI FAZALPUR, DELHI ROAD, MORADABAD",Uttar Pradesh,25,25,7.2,7.5,236,240,2013
2480,"NEAR BRAHMAN MAJRA, PILKHANI",Uttar Pradesh,21,22,7.5,7.5,385,388,2013
1748,"HANDPUMP IN VILLAGE DAMAUDA AT KASHIPUR NEAR M/S INDIA GLYCOLES LTD., U.P",Uttarakhand,20,20,7.8,7.8,380,380,2013
1766,"MINE PIT WATER ASSANSOL, WEST BENGAL",WEST BENGAL,30,31,8.1,8.3,787,801,2013
1767,"DURGAPUR TOWN, NEAR IISCO, BURDWAN, WEST BENGAL",WEST BENGAL,27,28,7.5,8.1,233,813,2013
1768,"DURGAPUR TOWN, BURDWAN, WEST BENGAL",WEST BENGAL,27,28,6.9,7.8,711,1260,2013
1769,"INSIDE HINDUSTAN LIVER FACTORY, HALDIA, WEST BENGAL",WEST BENGAL,29,33,7.3,7.5,233,3260,2013
1770,"NEAR IOC REFINERY HALDIA, WEST BENGAL",WEST BENGAL,34,34,7.4,7.4,2130,2130,2013
1771,"KALYANI INDUSTRIAL AREA, NADIA, WEST BENGAL",WEST BENGAL,28,29,7,7.2,689,729,2013
1772,"BARSAT MUNICIPALITY NORTH 24-P, WEST BENGAL",WEST BENGAL,27,28,6.8,7.4,832,1077,2013
1773,"TANGRA, CALCUTTA ,WEST BENGAL",WEST BENGAL,27,32,7.4,7.8,1771,1830,2013
1774,"TOPSIA CALCUTTA, WEST BENGAL",WEST BENGAL,28,34,7.3,7.7,1647,1786,2013
1775,"DHAPA CALCUTTA, WEST BENGAL",WEST BENGAL,27,34,7.3,7.3,1779,1850,2013
1776,"GARIA CALCUTTA, WEST BENGAL",WEST BENGAL,26,31,7.3,7.6,1090,1136,2013
1777,"BEHALA CALCUTTA, WEST BENGAL",WEST BENGAL,28,29,7.5,7.5,895,928,2013
1778,"DOMJUR HOWRAH, WEST BENGAL",WEST BENGAL,27,29,7.5,7.5,713,714,2013
1779,"DANKUNI (NEAR COAL COMPLEX), WEST BENGAL",WEST BENGAL,27,29,7.4,7.5,925,932,2013
1813,"RISHRA, WEST BENGAL",WEST BENGAL,27,30,7.3,7.4,723,739,2013
1931,COSSIPORE - NORTH KOLKATA,WEST BENGAL,28,30,7.2,7.2,2180,2400,2013
1932,CENTRAL KOLKATA,WEST BENGAL,27,33,7.3,7.6,897,1228,2013
1933,"NEAR GALVANISATION UNIT, HOWRAH",WEST BENGAL,27,28,7.3,7.4,1290,1792,2013
1934,CENTRAL HOWRAH-RESIDENTAIL AREA,WEST BENGAL,27,29,7.4,7.7,287,2380,2013
1935,INSIDE KOLKATA LEATHER COMPLEX,WEST BENGAL,28,34,7.3,7.3,1478,1479,2013
1936,RESIDENTIAL AREA - SONARPUR,WEST BENGAL,25,32,7.7,7.7,842,865,2013
1937,RAJARHAT - NEW TOWNSHIP,WEST BENGAL,27,34,7,7.9,1472,1973,2013
1938,BSIRHAT MUNICIPALITY,WEST BENGAL,27,29,7.3,7.9,2120,2250,2013
1939,BARRAKPORE MUNICIPALITY,WEST BENGAL,28,29,7.2,7.4,368,374,2013
1940,NEAR THE PHOSPHATE COMPANY-RISHRA,WEST BENGAL,27,29,7.6,7.9,192,512,2013
1941,"NEAR FLY ASH DUMPING SITE-KUNTIGHAT, BANDEL",WEST BENGAL,27,28,7.5,7.7,396,404,2013
1942,NEAR EXIDE INDUSTRIES-HALDIA,WEST BENGAL,31,32,6.6,7.8,1027,1989,2013
1943,"INSIDE TATA METALIKS, KHARAGPUR",WEST BENGAL,31,34,6.9,7.8,545,571,2013
1944,KHARAGPUR INDUSTRIAL AREA,WEST BENGAL,30,30,6.6,6.7,105,119,2013
1945,ENGLISH BAZAR- MALDAH,WEST BENGAL,23,28,6.6,7.4,530,620,2013
2510,GEOKHALI BUNGLOW MIDNAPUR-EAST,WEST BENGAL,29,30,7.3,8.4,986,986,2013
2515,"SDO OFFICE, RANAGHAT",WEST BENGAL,28,30,7.4,7.9,485,533,2013
2516,"SDO OFFICE, KRISHNANAGAR",WEST BENGAL,27,27,6.9,7.2,561,643,2013
2526,FULBARI BARRAGE,WEST BENGAL,18,22,6.8,7.7,147,163,2013
2528,GROUND WATER POINT INSIDE BURDWAN UNIVERSITY,WEST BENGAL,28,29,7.1,7.4,741,757,2013
2529,GROUND WATER POINT NEAR BURDWAN STATION,WEST BENGAL,28,30,7,7.2,557,627,2013
2530,HOT SPRING AT BAKRESHWAR,WEST BENGAL,67,67,9,9.3,582,592,2013
2533,SURI TOWN NEAR BUS STAND,WEST BENGAL,28,30,7.5,8.2,963,970,2013
2535,VISVA BHARATI,WEST BENGAL,28,29,6.9,7.9,499,530,2013
2536,NALHATI RAILWAY STATION OF BIRBHUM,WEST BENGAL,27,29,6.8,7.6,1017,1027,2013
2537,BOLPUR NEAR RAILWAY STATION,WEST BENGAL,28,28,6.2,7.4,480,607,2013
2538,MOREGRAM CROSSING,WEST BENGAL,28,29,7,7.7,283,313,2013
2540,SATI GHAT AT BANKURA TOWN,WEST BENGAL,27,28,7.1,7.8,1635,2240,2013
2542,DWARIKA AT BISHNUPUR TOWN,WEST BENGAL,28,31,6.4,6.7,140,891,2013
2543,SDO OFFICE AT BISHNUPUR TOWN,WEST BENGAL,28,29,5.9,6.6,119,123,2013
2545,GROUND WATER POINT AT PURULIA RK MISSION,WEST BENGAL,27,29,7.2,7.8,1239,1461,2013
2546,ULUBERIA COLLEGE AT HOWRAH,WEST BENGAL,27,31,7.5,7.7,1030,1046,2013
2547,"AMTOLA ON DIAMOND HARBOUR ROAD, 24 PARGANAS (S)",WEST BENGAL,28,32,6.9,7.5,1052,10080,2013
2548,"HIDCO OFFICE, RAJARHAT",WEST BENGAL,28,34,7,8,1478,1693,2013
1644,"JAGATPUR INDUSTRIAL AREA, CUTTACK ORISSA",ODISHA,29,32,6.1,8.2,280,610,2013
1645,"MADHUPATNA- KALYAN NAGAR AREA, CUTTACK, ORISSA",ODISHA,29,31,6.8,8.5,435,642,2013
1646,"BIDANASHI - TULASIPUR AREA, CUTTACK, ORISSA",ODISHA,28,31,7.3,8.1,143,159,2013
1647,"BADAMBARI AREA, CUTTACK, ORISSA",ODISHA,28,32,7.1,8.4,254,284,2013
1648,"RANIHAT- MANGALABAGH AREA, CUTTACK, ORISSA",ODISHA,29,31,7.3,8.4,241,261,2013
1649,"KHANDAGIRI AREA, BHUBANESWAR, ORISSA",ODISHA,30,31,5.3,6.9,260,377,2013
1650,"CAPITAL HOSPITAL AREA, BHUBANESWAR, ORISSA",ODISHA,28,29,6.5,7.4,228,289,2013
1651,"OLD TOWN- SAMANTARAAIPUR AREA, BHUBANESWAR, ORISSA",ODISHA,30,31,6.5,7.5,489,819,2013
1652,"KALPNA - LAXMINAGAR AREA, BHUBANESWAR, ORISSA",ODISHA,28,31,7.1,7.3,227,232,2013
1653,"MANCHESWAR INDUSTRIAL AREA, BHUBANESWAR, ORISSA",ODISHA,27,31,6.5,7.8,115,255,2013
1654,"SECRETARIAT- GOVERNOR HOUSE- OLDBUS STAND AREA, BHUBANESWAR, ORISSA",ODISHA,28,28,6.5,7.5,98,179,2013
1655,"NEAR SEA BEACH, PURI, ORISSA",ODISHA,26,26,7.1,7.6,390,1056,2013
